experiment_id,timestamp_utc,git_head,mode,seed,cpu_affinity,size_bytes,element_count,index_bytes,combined_working_set_bytes,condition,trial,execution_order,repeats,accesses,elapsed_ns,ns_per_access,useful_gib_per_second,checksum_observed,checksum_expected,checksum_pass
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,0,32768,A_DIRECT,8,27,489,2002944,774300,0.38658095283742333,19.27301524360713,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,C_RANDOM_INDEX,7,28,489,2002944,755600,0.377244695807771,19.74999431329407,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,0,32768,A_DIRECT,9,29,489,2002944,745300,0.37210226546523517,20.02293801573192,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,C_RANDOM_INDEX,8,30,489,2002944,792000,0.3954179447852761,18.842292554450758,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,C_RANDOM_INDEX,9,31,489,2002944,781600,0.3902255879345603,19.093008832043243,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,B_SEQ_INDEX,7,32,489,2002944,752700,0.3757968270705521,19.826087024212832,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,B_SEQ_INDEX,8,33,489,2002944,752900,0.37589668008691207,19.820820431830256,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,D_POINTER_CHASE,8,34,489,2002944,3323000,1.6590578668200409,4.490850347013241,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,D_POINTER_CHASE,9,35,489,2002944,3373100,1.6840710474182004,4.424148617925647,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,32768,4096,32768,65536,B_SEQ_INDEX,9,36,489,2002944,789600,0.39421970858895705,18.899563960391337,1024505856.0,1024505856.0,True
ACE-EG01-MEMORY-001,20260911T145240Z,7421ee7f1c9e02acf09577d52e20f588936e9b45,full,20260911,0,65536,8192,65536,131072,B_SEQ_INDEX,1,1,245,2007040,811300,0.4042271205357143,18.431669273080242,1026600960.0,1026600960.0,True
